,local_datetime,recordType,marketIndexDataProviderId,settlementDate,settlementPeriod,marketIndexPrice,marketIndexVolume,activeFlag,Pi*Ei,tlocaldate,solarunitsproduced(Esi),Esi*Pi,Sum Ei,Sum Pi*Ei,Avg Elec,Sum Esi,Sum Esi*Pi,Solar S.P,V.F
24,2023-01-04 12:00:00+00:00,MID,APXMIDP,04/01/2023,25,87.37,1920.05,Y,167754.7685,2023-01-04 12:00:00+00,1439,125725.43,,,,,,,
25,2023-01-04 12:30:00+00:00,MID,APXMIDP,04/01/2023,26,88.41,1992.15,Y,176125.9815,2023-01-04 12:30:00+00,1803,159403.23,,,,,,,
26,2023-01-04 13:00:00+00:00,MID,APXMIDP,04/01/2023,27,108.82,1964.4,Y,213766.008,2023-01-04 13:00:00+00,1972,214593.04,,,,,,,
27,2023-01-04 13:30:00+00:00,MID,APXMIDP,04/01/2023,28,117.86,2005.35,Y,236350.551,2023-01-04 13:30:00+00,1322,155810.92,,,,,,,
28,2023-01-04 14:00:00+00:00,MID,APXMIDP,04/01/2023,29,114.45,2064.95,Y,236333.5275,2023-01-04 14:00:00+00,1119,128069.55,,,,,,,
29,2023-01-04 14:30:00+00:00,MID,APXMIDP,04/01/2023,30,119.9,2305.2,Y,276393.48,2023-01-04 14:30:00+00,823,98677.7,,,,,,,
30,2023-01-04 15:00:00+00:00,MID,APXMIDP,04/01/2023,31,101.38,2158,Y,218778.04,2023-01-04 15:00:00+00,337,34165.06,,,,,,,
31,2023-01-04 15:30:00+00:00,MID,APXMIDP,04/01/2023,32,87.47,2282.35,Y,199637.1545,2023-01-04 15:30:00+00,40,3498.8,,,,,,,
32,2023-01-04 16:00:00+00:00,MID,APXMIDP,04/01/2023,33,93.41,2431.85,Y,227159.1085,2023-01-04 16:00:00+00,0,0,,,,,,,
33,2023-01-04 16:30:00+00:00,MID,APXMIDP,04/01/2023,34,134.31,2490.15,Y,334452.0465,2023-01-04 16:30:00+00,0,0,,,,,,,
34,2023-01-04 17:00:00+00:00,MID,APXMIDP,04/01/2023,35,152.65,1979,Y,302094.35,2023-01-04 17:00:00+00,0,0,,,,,,,
35,2023-01-04 17:30:00+00:00,MID,APXMIDP,04/01/2023,36,160.55,1951.1,Y,313249.105,2023-01-04 17:30:00+00,0,0,,,,,,,
36,2023-01-04 18:00:00+00:00,MID,APXMIDP,04/01/2023,37,154.17,1813.35,Y,279564.1695,2023-01-04 18:00:00+00,0,0,,,,,,,
37,2023-01-04 18:30:00+00:00,MID,APXMIDP,04/01/2023,38,136.63,1710.6,Y,233719.278,2023-01-04 18:30:00+00,0,0,,,,,,,
38,2023-01-04 19:00:00+00:00,MID,APXMIDP,04/01/2023,39,157.21,1739.5,Y,273466.795,2023-01-04 19:00:00+00,0,0,,,,,,,
39,2023-01-04 19:30:00+00:00,MID,APXMIDP,04/01/2023,40,140.09,1530.45,Y,214400.7405,2023-01-04 19:30:00+00,0,0,,,,,,,
40,2023-01-04 20:00:00+00:00,MID,APXMIDP,04/01/2023,41,124.81,2361.8,Y,294776.258,2023-01-04 20:00:00+00,0,0,,,,,,,
41,2023-01-04 20:30:00+00:00,MID,APXMIDP,04/01/2023,42,126.35,1944.9,Y,245738.115,2023-01-04 20:30:00+00,0,0,,,,,,,
42,2023-01-04 21:00:00+00:00,MID,APXMIDP,04/01/2023,43,144.99,1668.65,Y,241937.5635,2023-01-04 21:00:00+00,0,0,,,,,,,
43,2023-01-04 21:30:00+00:00,MID,APXMIDP,04/01/2023,44,140.08,1342.8,Y,188099.424,2023-01-04 21:30:00+00,0,0,,,,,,,
44,2023-01-04 22:00:00+00:00,MID,APXMIDP,04/01/2023,45,109.92,1440.65,Y,158356.248,2023-01-04 22:00:00+00,0,0,,,,,,,
45,2023-01-04 22:30:00+00:00,MID,APXMIDP,04/01/2023,46,66.97,1711.65,Y,114629.2005,2023-01-04 22:30:00+00,0,0,,,,,,,
46,2023-01-04 23:00:00+00:00,MID,APXMIDP,04/01/2023,47,75.79,945.45,Y,71655.6555,2023-01-04 23:00:00+00,0,0,,,,,,,
47,2023-01-04 23:30:00+00:00,MID,APXMIDP,04/01/2023,48,61.3,853.4,Y,52313.42,2023-01-04 23:30:00+00,0,0,,,,,,,
0,2023-01-05 00:00:00+00:00,MID,APXMIDP,05/01/2023,1,62.26,573.4,Y,35699.884,2023-01-05 00:00:00+00,0,0,,,,,,,
1,2023-01-05 00:30:00+00:00,MID,APXMIDP,05/01/2023,2,101.94,842.35,Y,85869.159,2023-01-05 00:30:00+00,0,0,,,,,,,
2,2023-01-05 01:00:00+00:00,MID,APXMIDP,05/01/2023,3,109.41,736.3,Y,80558.583,2023-01-05 01:00:00+00,0,0,,,,,,,
3,2023-01-05 01:30:00+00:00,MID,APXMIDP,05/01/2023,4,116.05,667.6,Y,77474.98,2023-01-05 01:30:00+00,0,0,,,,,,,
4,2023-01-05 02:00:00+00:00,MID,APXMIDP,05/01/2023,5,121.8,645.2,Y,78585.36,2023-01-05 02:00:00+00,0,0,,,,,,,
5,2023-01-05 02:30:00+00:00,MID,APXMIDP,05/01/2023,6,123.02,806.7,Y,99240.234,2023-01-05 02:30:00+00,0,0,,,,,,,
6,2023-01-05 03:00:00+00:00,MID,APXMIDP,05/01/2023,7,108.21,819.4,Y,88667.274,2023-01-05 03:00:00+00,0,0,,,,,,,
7,2023-01-05 03:30:00+00:00,MID,APXMIDP,05/01/2023,8,94.42,830.95,Y,78458.299,2023-01-05 03:30:00+00,0,0,,,,,,,
8,2023-01-05 04:00:00+00:00,MID,APXMIDP,05/01/2023,9,85.69,827,Y,70865.63,2023-01-05 04:00:00+00,0,0,,,,,,,
9,2023-01-05 04:30:00+00:00,MID,APXMIDP,05/01/2023,10,97.6,1007.05,Y,98288.08,2023-01-05 04:30:00+00,0,0,,,,,,,
10,2023-01-05 05:00:00+00:00,MID,APXMIDP,05/01/2023,11,108.16,1105.3,Y,119549.248,2023-01-05 05:00:00+00,0,0,,,,,,,
11,2023-01-05 05:30:00+00:00,MID,APXMIDP,05/01/2023,12,143.06,1104.75,Y,158045.535,2023-01-05 05:30:00+00,0,0,,,,,,,
12,2023-01-05 06:00:00+00:00,MID,APXMIDP,05/01/2023,13,140.94,1132.25,Y,159579.315,2023-01-05 06:00:00+00,0,0,,,,,,,
13,2023-01-05 06:30:00+00:00,MID,APXMIDP,05/01/2023,14,141.51,1743.15,Y,246673.1565,2023-01-05 06:30:00+00,0,0,,,,,,,
14,2023-01-05 07:00:00+00:00,MID,APXMIDP,05/01/2023,15,134.99,1649.05,Y,222605.2595,2023-01-05 07:00:00+00,0,0,,,,,,,
15,2023-01-05 07:30:00+00:00,MID,APXMIDP,05/01/2023,16,154.14,2023.15,Y,311848.341,2023-01-05 07:30:00+00,0,0,,,,,,,
16,2023-01-05 08:00:00+00:00,MID,APXMIDP,05/01/2023,17,135.06,1773.05,Y,239468.133,2023-01-05 08:00:00+00,1,135.06,,,,,,,
17,2023-01-05 08:30:00+00:00,MID,APXMIDP,05/01/2023,18,107.11,2192.15,Y,234801.1865,2023-01-05 08:30:00+00,63,6747.93,,,,,,,
18,2023-01-05 09:00:00+00:00,MID,APXMIDP,05/01/2023,19,140.64,2494.1,Y,350770.224,2023-01-05 09:00:00+00,273,38394.72,,,,,,,
19,2023-01-05 09:30:00+00:00,MID,APXMIDP,05/01/2023,20,132.68,2322.9,Y,308202.372,2023-01-05 09:30:00+00,521,69126.28,,,,,,,
20,2023-01-05 10:00:00+00:00,MID,APXMIDP,05/01/2023,21,129.28,2177.75,Y,281539.52,2023-01-05 10:00:00+00,651,84161.28,,,,,,,
21,2023-01-05 10:30:00+00:00,MID,APXMIDP,05/01/2023,22,127.5,2760.6,Y,351976.5,2023-01-05 10:30:00+00,988,125970,,,,,,,
22,2023-01-05 11:00:00+00:00,MID,APXMIDP,05/01/2023,23,135.95,2333.75,Y,317273.3125,2023-01-05 11:00:00+00,1127,153215.65,,,,,,,
23,2023-01-05 11:30:00+00:00,MID,APXMIDP,05/01/2023,24,117.99,2012.55,Y,237460.7745,2023-01-05 11:30:00+00,1222,144183.78,,,,,,,
24,2023-01-05 12:00:00+00:00,MID,APXMIDP,05/01/2023,25,107.38,1835.75,Y,197122.835,2023-01-05 12:00:00+00,1138,122198.44,,,,,,,
25,2023-01-05 12:30:00+00:00,MID,APXMIDP,05/01/2023,26,100.01,2202.9,Y,220312.029,2023-01-05 12:30:00+00,1043,104310.43,,,,,,,
26,2023-01-05 13:00:00+00:00,MID,APXMIDP,05/01/2023,27,131.85,2845.95,Y,375238.5075,2023-01-05 13:00:00+00,1129,148858.65,,,,,,,
27,2023-01-05 13:30:00+00:00,MID,APXMIDP,05/01/2023,28,108.88,2700.3,Y,294008.664,2023-01-05 13:30:00+00,955,103980.4,,,,,,,
28,2023-01-05 14:00:00+00:00,MID,APXMIDP,05/01/2023,29,118.5,2673.7,Y,316833.45,2023-01-05 14:00:00+00,610,72285,,,,,,,
29,2023-01-05 14:30:00+00:00,MID,APXMIDP,05/01/2023,30,114.92,2961.85,Y,340375.802,2023-01-05 14:30:00+00,449,51599.08,,,,,,,
30,2023-01-05 15:00:00+00:00,MID,APXMIDP,05/01/2023,31,108.79,2447.1,Y,266220.009,2023-01-05 15:00:00+00,234,25456.86,,,,,,,
31,2023-01-05 15:30:00+00:00,MID,APXMIDP,05/01/2023,32,107.91,2319.6,Y,250308.036,2023-01-05 15:30:00+00,46,4963.86,,,,,,,
32,2023-01-05 16:00:00+00:00,MID,APXMIDP,05/01/2023,33,111.36,2183.7,Y,243176.832,2023-01-05 16:00:00+00,0,0,,,,,,,
33,2023-01-05 16:30:00+00:00,MID,APXMIDP,05/01/2023,34,126.04,2031.95,Y,256106.978,2023-01-05 16:30:00+00,0,0,,,,,,,
34,2023-01-05 17:00:00+00:00,MID,APXMIDP,05/01/2023,35,135.89,1930.95,Y,262396.7955,2023-01-05 17:00:00+00,0,0,,,,,,,
35,2023-01-05 17:30:00+00:00,MID,APXMIDP,05/01/2023,36,132.81,1805.75,Y,239821.6575,2023-01-05 17:30:00+00,0,0,,,,,,,
36,2023-01-05 18:00:00+00:00,MID,APXMIDP,05/01/2023,37,131.36,1843.6,Y,242175.296,2023-01-05 18:00:00+00,0,0,,,,,,,
37,2023-01-05 18:30:00+00:00,MID,APXMIDP,05/01/2023,38,139.9,2175.75,Y,304387.425,2023-01-05 18:30:00+00,0,0,,,,,,,
38,2023-01-05 19:00:00+00:00,MID,APXMIDP,05/01/2023,39,117.19,1444.5,Y,169280.955,2023-01-05 19:00:00+00,0,0,,,,,,,
39,2023-01-05 19:30:00+00:00,MID,APXMIDP,05/01/2023,40,138.87,1401.4,Y,194612.418,2023-01-05 19:30:00+00,0,0,,,,,,,
40,2023-01-05 20:00:00+00:00,MID,APXMIDP,05/01/2023,41,111.96,1592.2,Y,178262.712,2023-01-05 20:00:00+00,0,0,,,,,,,
41,2023-01-05 20:30:00+00:00,MID,APXMIDP,05/01/2023,42,114.79,1519.35,Y,174406.1865,2023-01-05 20:30:00+00,0,0,,,,,,,
42,2023-01-05 21:00:00+00:00,MID,APXMIDP,05/01/2023,43,110,1389.85,Y,152883.5,2023-01-05 21:00:00+00,0,0,,,,,,,
43,2023-01-05 21:30:00+00:00,MID,APXMIDP,05/01/2023,44,93.88,1387.05,Y,130216.254,2023-01-05 21:30:00+00,0,0,,,,,,,
44,2023-01-05 22:00:00+00:00,MID,APXMIDP,05/01/2023,45,111.89,1714,Y,191779.46,2023-01-05 22:00:00+00,0,0,,,,,,,
45,2023-01-05 22:30:00+00:00,MID,APXMIDP,05/01/2023,46,80.57,1862.95,Y,150097.8815,2023-01-05 22:30:00+00,0,0,,,,,,,
46,2023-01-05 23:00:00+00:00,MID,APXMIDP,05/01/2023,47,136.29,994.9,Y,135594.921,2023-01-05 23:00:00+00,0,0,,,,,,,
47,2023-01-05 23:30:00+00:00,MID,APXMIDP,05/01/2023,48,94.89,1097.45,Y,104137.0305,2023-01-05 23:30:00+00,0,0,,,,,,,
0,2023-01-06 00:00:00+00:00,MID,APXMIDP,06/01/2023,1,87.15,1092.15,Y,95180.8725,2023-01-06 00:00:00+00,0,0,,,,,,,
1,2023-01-06 00:30:00+00:00,MID,APXMIDP,06/01/2023,2,132.58,1275.7,Y,169132.306,2023-01-06 00:30:00+00,0,0,,,,,,,
2,2023-01-06 01:00:00+00:00,MID,APXMIDP,06/01/2023,3,111.77,1010.75,Y,112971.5275,2023-01-06 01:00:00+00,0,0,,,,,,,
3,2023-01-06 01:30:00+00:00,MID,APXMIDP,06/01/2023,4,83.4,1270.4,Y,105951.36,2023-01-06 01:30:00+00,0,0,,,,,,,
4,2023-01-06 02:00:00+00:00,MID,APXMIDP,06/01/2023,5,100.4,1082.4,Y,108672.96,2023-01-06 02:00:00+00,0,0,,,,,,,
5,2023-01-06 02:30:00+00:00,MID,APXMIDP,06/01/2023,6,98.63,1185.1,Y,116886.413,2023-01-06 02:30:00+00,0,0,,,,,,,
6,2023-01-06 03:00:00+00:00,MID,APXMIDP,06/01/2023,7,98.91,1470.55,Y,145452.1005,2023-01-06 03:00:00+00,0,0,,,,,,,
7,2023-01-06 03:30:00+00:00,MID,APXMIDP,06/01/2023,8,82.77,1444.5,Y,119561.265,2023-01-06 03:30:00+00,0,0,,,,,,,
8,2023-01-06 04:00:00+00:00,MID,APXMIDP,06/01/2023,9,97.59,1550.4,Y,151303.536,2023-01-06 04:00:00+00,0,0,,,,,,,
9,2023-01-06 04:30:00+00:00,MID,APXMIDP,06/01/2023,10,75.56,1506.05,Y,113797.138,2023-01-06 04:30:00+00,0,0,,,,,,,
10,2023-01-06 05:00:00+00:00,MID,APXMIDP,06/01/2023,11,64.1,1575.6,Y,100995.96,2023-01-06 05:00:00+00,0,0,,,,,,,
11,2023-01-06 05:30:00+00:00,MID,APXMIDP,06/01/2023,12,66.69,2018.1,Y,134587.089,2023-01-06 05:30:00+00,0,0,,,,,,,
12,2023-01-06 06:00:00+00:00,MID,APXMIDP,06/01/2023,13,82.28,1669.05,Y,137329.434,2023-01-06 06:00:00+00,0,0,,,,,,,
13,2023-01-06 06:30:00+00:00,MID,APXMIDP,06/01/2023,14,124.84,2084.25,Y,260197.77,2023-01-06 06:30:00+00,0,0,,,,,,,
14,2023-01-06 07:00:00+00:00,MID,APXMIDP,06/01/2023,15,92.5,1694.7,Y,156759.75,2023-01-06 07:00:00+00,0,0,,,,,,,
15,2023-01-06 07:30:00+00:00,MID,APXMIDP,06/01/2023,16,146.1,2134.5,Y,311850.45,2023-01-06 07:30:00+00,0,0,,,,,,,
16,2023-01-06 08:00:00+00:00,MID,APXMIDP,06/01/2023,17,120.83,1902.15,Y,229836.7845,2023-01-06 08:00:00+00,7,845.81,,,,,,,
17,2023-01-06 08:30:00+00:00,MID,APXMIDP,06/01/2023,18,141.68,1717.5,Y,243335.4,2023-01-06 08:30:00+00,304,43070.72,,,,,,,
18,2023-01-06 09:00:00+00:00,MID,APXMIDP,06/01/2023,19,140.87,1866,Y,262863.42,2023-01-06 09:00:00+00,863,121570.81,,,,,,,
19,2023-01-06 09:30:00+00:00,MID,APXMIDP,06/01/2023,20,129.66,1951.6,Y,253044.456,2023-01-06 09:30:00+00,1333,172836.78,,,,,,,
20,2023-01-06 10:00:00+00:00,MID,APXMIDP,06/01/2023,21,113.06,2039.65,Y,230602.829,2023-01-06 10:00:00+00,1792,202603.52,,,,,,,
21,2023-01-06 10:30:00+00:00,MID,APXMIDP,06/01/2023,22,124.7,2275.75,Y,283786.025,2023-01-06 10:30:00+00,2303,287184.1,,,,,,,
22,2023-01-06 11:00:00+00:00,MID,APXMIDP,06/01/2023,23,133.01,2548.45,Y,338969.3345,2023-01-06 11:00:00+00,2247,298873.47,,,,,,,
23,2023-01-06 11:30:00+00:00,MID,APXMIDP,06/01/2023,24,131.89,2258.1,Y,297820.809,2023-01-06 11:30:00+00,2487,328010.43,,,,,,,
24,2023-01-06 12:00:00+00:00,MID,APXMIDP,06/01/2023,25,114.11,1868.75,Y,213243.0625,2023-01-06 12:00:00+00,2521,287671.31,,,,,,,
25,2023-01-06 12:30:00+00:00,MID,APXMIDP,06/01/2023,26,114.19,2104.85,Y,240352.8215,2023-01-06 12:30:00+00,2002,228608.38,,,,,,,
26,2023-01-06 13:00:00+00:00,MID,APXMIDP,06/01/2023,27,146.75,2120,Y,311110,2023-01-06 13:00:00+00,1854,272074.5,,,,,,,
27,2023-01-06 13:30:00+00:00,MID,APXMIDP,06/01/2023,28,149.92,2230.65,Y,334419.048,2023-01-06 13:30:00+00,1600,239872,,,,,,,
28,2023-01-06 14:00:00+00:00,MID,APXMIDP,06/01/2023,29,152.69,1876.35,Y,286499.8815,2023-01-06 14:00:00+00,978,149330.82,,,,,,,
29,2023-01-06 14:30:00+00:00,MID,APXMIDP,06/01/2023,30,136.39,2086.95,Y,284639.1105,2023-01-06 14:30:00+00,573,78151.47,,,,,,,
30,2023-01-06 15:00:00+00:00,MID,APXMIDP,06/01/2023,31,109.38,1923.05,Y,210343.209,2023-01-06 15:00:00+00,242,26469.96,,,,,,,
31,2023-01-06 15:30:00+00:00,MID,APXMIDP,06/01/2023,32,136.16,1894.15,Y,257907.464,2023-01-06 15:30:00+00,31,4220.96,,,,,,,
32,2023-01-06 16:00:00+00:00,MID,APXMIDP,06/01/2023,33,154.1,1536.7,Y,236805.47,2023-01-06 16:00:00+00,0,0,,,,,,,
33,2023-01-06 16:30:00+00:00,MID,APXMIDP,06/01/2023,34,164.05,1976,Y,324162.8,2023-01-06 16:30:00+00,0,0,,,,,,,
34,2023-01-06 17:00:00+00:00,MID,APXMIDP,06/01/2023,35,167.47,1929.95,Y,323208.7265,2023-01-06 17:00:00+00,0,0,,,,,,,
35,2023-01-06 17:30:00+00:00,MID,APXMIDP,06/01/2023,36,163.78,1881.55,Y,308160.259,2023-01-06 17:30:00+00,0,0,,,,,,,
36,2023-01-06 18:00:00+00:00,MID,APXMIDP,06/01/2023,37,156.98,2219.25,Y,348377.865,2023-01-06 18:00:00+00,0,0,,,,,,,
37,2023-01-06 18:30:00+00:00,MID,APXMIDP,06/01/2023,38,136.55,2164.35,Y,295541.9925,2023-01-06 18:30:00+00,0,0,,,,,,,
38,2023-01-06 19:00:00+00:00,MID,APXMIDP,06/01/2023,39,139.38,2393.3,Y,333578.154,2023-01-06 19:00:00+00,0,0,,,,,,,
39,2023-01-06 19:30:00+00:00,MID,APXMIDP,06/01/2023,40,143.95,2392.9,Y,344457.955,2023-01-06 19:30:00+00,0,0,,,,,,,
40,2023-01-06 20:00:00+00:00,MID,APXMIDP,06/01/2023,41,131.65,1984.15,Y,261213.3475,2023-01-06 20:00:00+00,0,0,,,,,,,
41,2023-01-06 20:30:00+00:00,MID,APXMIDP,06/01/2023,42,109.61,1930,Y,211547.3,2023-01-06 20:30:00+00,0,0,,,,,,,
42,2023-01-06 21:00:00+00:00,MID,APXMIDP,06/01/2023,43,117.98,1882.95,Y,222150.441,2023-01-06 21:00:00+00,0,0,,,,,,,
43,2023-01-06 21:30:00+00:00,MID,APXMIDP,06/01/2023,44,85.12,1371.6,Y,116750.592,2023-01-06 21:30:00+00,0,0,,,,,,,
44,2023-01-06 22:00:00+00:00,MID,APXMIDP,06/01/2023,45,83.47,1765.1,Y,147332.897,2023-01-06 22:00:00+00,0,0,,,,,,,
45,2023-01-06 22:30:00+00:00,MID,APXMIDP,06/01/2023,46,72.92,1698.7,Y,123869.204,2023-01-06 22:30:00+00,0,0,,,,,,,
46,2023-01-06 23:00:00+00:00,MID,APXMIDP,06/01/2023,47,71.31,1048.3,Y,74754.273,2023-01-06 23:00:00+00,0,0,,,,,,,
47,2023-01-06 23:30:00+00:00,MID,APXMIDP,06/01/2023,48,20.32,789.9,Y,16050.768,2023-01-06 23:30:00+00,0,0,,,,,,,
0,2023-01-07 00:00:00+00:00,MID,APXMIDP,07/01/2023,1,3.22,853.05,Y,2746.821,2023-01-07 00:00:00+00,0,0,,,,,,,
1,2023-01-07 00:30:00+00:00,MID,APXMIDP,07/01/2023,2,2.87,807.65,Y,2317.9555,2023-01-07 00:30:00+00,0,0,,,,,,,
2,2023-01-07 01:00:00+00:00,MID,APXMIDP,07/01/2023,3,0.29,872.65,Y,253.0685,2023-01-07 01:00:00+00,0,0,,,,,,,
3,2023-01-07 01:30:00+00:00,MID,APXMIDP,07/01/2023,4,-13.26,731.2,Y,-9695.712,2023-01-07 01:30:00+00,0,0,,,,,,,
4,2023-01-07 02:00:00+00:00,MID,APXMIDP,07/01/2023,5,-12.7,675.4,Y,-8577.58,2023-01-07 02:00:00+00,0,0,,,,,,,
5,2023-01-07 02:30:00+00:00,MID,APXMIDP,07/01/2023,6,-16.07,739.85,Y,-11889.3895,2023-01-07 02:30:00+00,0,0,,,,,,,
6,2023-01-07 03:00:00+00:00,MID,APXMIDP,07/01/2023,7,-17.83,721.85,Y,-12870.5855,2023-01-07 03:00:00+00,0,0,,,,,,,
7,2023-01-07 03:30:00+00:00,MID,APXMIDP,07/01/2023,8,-24.08,665.25,Y,-16019.22,2023-01-07 03:30:00+00,0,0,,,,,,,
8,2023-01-07 04:00:00+00:00,MID,APXMIDP,07/01/2023,9,-21.06,645.15,Y,-13586.859,2023-01-07 04:00:00+00,0,0,,,,,,,
9,2023-01-07 04:30:00+00:00,MID,APXMIDP,07/01/2023,10,39.87,923.55,Y,36821.9385,2023-01-07 04:30:00+00,0,0,,,,,,,
10,2023-01-07 05:00:00+00:00,MID,APXMIDP,07/01/2023,11,43.6,957.4,Y,41742.64,2023-01-07 05:00:00+00,0,0,,,,,,,
11,2023-01-07 05:30:00+00:00,MID,APXMIDP,07/01/2023,12,84.32,849.95,Y,71667.784,2023-01-07 05:30:00+00,0,0,,,,,,,
12,2023-01-07 06:00:00+00:00,MID,APXMIDP,07/01/2023,13,35.84,1273.35,Y,45636.864,2023-01-07 06:00:00+00,0,0,,,,,,,
13,2023-01-07 06:30:00+00:00,MID,APXMIDP,07/01/2023,14,56.9,1032.5,Y,58749.25,2023-01-07 06:30:00+00,0,0,,,,,,,
14,2023-01-07 07:00:00+00:00,MID,APXMIDP,07/01/2023,15,64.44,986.4,Y,63563.616,2023-01-07 07:00:00+00,0,0,,,,,,,
15,2023-01-07 07:30:00+00:00,MID,APXMIDP,07/01/2023,16,108.71,1464.6,Y,159216.666,2023-01-07 07:30:00+00,0,0,,,,,,,
16,2023-01-07 08:00:00+00:00,MID,APXMIDP,07/01/2023,17,103.68,1099.55,Y,114001.344,2023-01-07 08:00:00+00,0,0,,,,,,,
17,2023-01-07 08:30:00+00:00,MID,APXMIDP,07/01/2023,18,140.63,1229.3,Y,172876.459,2023-01-07 08:30:00+00,9,1265.67,,,,,,,
18,2023-01-07 09:00:00+00:00,MID,APXMIDP,07/01/2023,19,151.27,1627.35,Y,246169.2345,2023-01-07 09:00:00+00,60,9076.2,,,,,,,
19,2023-01-07 09:30:00+00:00,MID,APXMIDP,07/01/2023,20,158.02,1567.85,Y,247751.657,2023-01-07 09:30:00+00,142,22438.84,,,,,,,
20,2023-01-07 10:00:00+00:00,MID,APXMIDP,07/01/2023,21,162.8,1923.05,Y,313072.54,2023-01-07 10:00:00+00,325,52910,,,,,,,
21,2023-01-07 10:30:00+00:00,MID,APXMIDP,07/01/2023,22,162.26,2072.85,Y,336340.641,2023-01-07 10:30:00+00,518,84050.68,,,,,,,
22,2023-01-07 11:00:00+00:00,MID,APXMIDP,07/01/2023,23,158.95,1495.4,Y,237693.83,2023-01-07 11:00:00+00,753,119689.35,,,,,,,
23,2023-01-07 11:30:00+00:00,MID,APXMIDP,07/01/2023,24,151.84,1462.5,Y,222066,2023-01-07 11:30:00+00,1204,182815.36,,,,,,,
24,2023-01-07 12:00:00+00:00,MID,APXMIDP,07/01/2023,25,128.13,1664.6,Y,213285.198,2023-01-07 12:00:00+00,1484,190144.92,,,,,,,
25,2023-01-07 12:30:00+00:00,MID,APXMIDP,07/01/2023,26,118.9,1846.8,Y,219584.52,2023-01-07 12:30:00+00,1547,183938.3,,,,,,,
26,2023-01-07 13:00:00+00:00,MID,APXMIDP,07/01/2023,27,101.33,1516.4,Y,153656.812,2023-01-07 13:00:00+00,1699,172159.67,,,,,,,
27,2023-01-07 13:30:00+00:00,MID,APXMIDP,07/01/2023,28,91.03,1331.45,Y,121201.8935,2023-01-07 13:30:00+00,1523,138638.69,,,,,,,
28,2023-01-07 14:00:00+00:00,MID,APXMIDP,07/01/2023,29,109.62,1412.7,Y,154860.174,2023-01-07 14:00:00+00,988,108304.56,,,,,,,
29,2023-01-07 14:30:00+00:00,MID,APXMIDP,07/01/2023,30,101.82,1618.65,Y,164810.943,2023-01-07 14:30:00+00,631,64248.42,,,,,,,
30,2023-01-07 15:00:00+00:00,MID,APXMIDP,07/01/2023,31,33.29,1554.55,Y,51750.9695,2023-01-07 15:00:00+00,306,10186.74,,,,,,,
31,2023-01-07 15:30:00+00:00,MID,APXMIDP,07/01/2023,32,31.41,1394.35,Y,43796.5335,2023-01-07 15:30:00+00,52,1633.32,,,,,,,
32,2023-01-07 16:00:00+00:00,MID,APXMIDP,07/01/2023,33,76.86,1661.45,Y,127699.047,2023-01-07 16:00:00+00,0,0,,,,,,,
33,2023-01-07 16:30:00+00:00,MID,APXMIDP,07/01/2023,34,109.28,1564.95,Y,171017.736,2023-01-07 16:30:00+00,0,0,,,,,,,
34,2023-01-07 17:00:00+00:00,MID,APXMIDP,07/01/2023,35,127.9,1290.5,Y,165054.95,2023-01-07 17:00:00+00,0,0,,,,,,,
35,2023-01-07 17:30:00+00:00,MID,APXMIDP,07/01/2023,36,133.73,1358.2,Y,181632.086,2023-01-07 17:30:00+00,0,0,,,,,,,
36,2023-01-07 18:00:00+00:00,MID,APXMIDP,07/01/2023,37,126.31,960.15,Y,121276.5465,2023-01-07 18:00:00+00,0,0,,,,,,,
37,2023-01-07 18:30:00+00:00,MID,APXMIDP,07/01/2023,38,105.64,1126.95,Y,119050.998,2023-01-07 18:30:00+00,0,0,,,,,,,
38,2023-01-07 19:00:00+00:00,MID,APXMIDP,07/01/2023,39,88.37,951.15,Y,84053.1255,2023-01-07 19:00:00+00,0,0,,,,,,,
39,2023-01-07 19:30:00+00:00,MID,APXMIDP,07/01/2023,40,0.3,548.1,Y,164.43,2023-01-07 19:30:00+00,0,0,,,,,,,
40,2023-01-07 20:00:00+00:00,MID,APXMIDP,07/01/2023,41,22.66,1167.4,Y,26453.284,2023-01-07 20:00:00+00,0,0,,,,,,,
41,2023-01-07 20:30:00+00:00,MID,APXMIDP,07/01/2023,42,-9.84,735.95,Y,-7241.748,2023-01-07 20:30:00+00,0,0,,,,,,,
42,2023-01-07 21:00:00+00:00,MID,APXMIDP,07/01/2023,43,63.68,1453.95,Y,92587.536,2023-01-07 21:00:00+00,0,0,,,,,,,
43,2023-01-07 21:30:00+00:00,MID,APXMIDP,07/01/2023,44,36.42,1370.1,Y,49899.042,2023-01-07 21:30:00+00,0,0,,,,,,,
44,2023-01-07 22:00:00+00:00,MID,APXMIDP,07/01/2023,45,18.67,1170.15,Y,21846.7005,2023-01-07 22:00:00+00,0,0,,,,,,,
45,2023-01-07 22:30:00+00:00,MID,APXMIDP,07/01/2023,46,6.87,1427.4,Y,9806.238,2023-01-07 22:30:00+00,0,0,,,,,,,
46,2023-01-07 23:00:00+00:00,MID,APXMIDP,07/01/2023,47,27.15,886.05,Y,24056.2575,2023-01-07 23:00:00+00,0,0,,,,,,,
47,2023-01-07 23:30:00+00:00,MID,APXMIDP,07/01/2023,48,23.62,793.65,Y,18746.013,2023-01-07 23:30:00+00,0,0,,,,,,,
